id,uri,valid
8074,Q3492802,1
8076,Q273887,1
8077,Q7801262,1
8078,Q4975147,1
8079,Q2749198,1
8080,Q2406943,1
8081,Q931864,1
8082,Q3625045,1
8083,Q5091910,1
8084,Q708231,1
8086,Q262314,1
8087,Q275084,1
8088,Q514322,1
8089,Q6967320,1
8091,Q3519402,1
8092,Q3162246,1
8093,Q441906,1
8094,Q7608102,1
8096,Q454428,1
8097,Q6496949,1
8098,Q5178291,1
8099,Q457190,1
8100,Q1811729,1
8101,Q6146314,1
8102,Q371782,1
8103,Q1339448,1
8104,Q271795,1
8105,Q1478249,1
8106,Q445760,1
8107,Q5626534,1
8108,Q7729772,1
8109,Q123320,1
8110,Q275625,1
8111,Q507327,1
8112,Q7088249,1
8113,Q313820,1
8114,Q436209,1
8115,Q946124,1
8116,Q2413419,1
8117,Q3179055,1
8118,Q672755,1
8119,Q1887369,1
8120,Q353023,1
8121,Q845465,1
8122,Q724406,1
8123,Q44809,1
8124,Q1347072,1
8125,Q6211895,1
8126,Q380261,1
8127,Q7721110,1
8128,Q4863349,1
8129,Q1676610,1
8130,Q740729,1
8136,Q2310417,1
8140,Q372843,1
8141,Q7737034,1
8143,Q6416497,1
8145,Q659181,1
8146,Q2385552,1
8147,Q5139734,1
8148,Q71745,1
8149,Q476309,1
8150,Q1575233,1
8151,Q12329233,1
8152,Q449363,1
8155,Q1395980,1
8157,Q979781,1
8158,Q528323,1
8159,Q955684,1
8160,Q512592,1
8161,Q221155,1
8162,Q4893709,1
8163,Q571303,1
8164,Q53169,1
8166,Q2635908,1
8167,Q9291930,1
8169,Q2831,1
8170,Q53169,1
8171,Q1837039,1
8173,Q179157,1
8174,Q4034796,1
8175,Q4922108,1
8176,Q205347,1
8177,Q455292,1
8178,Q229379,1
8179,Q3423985,1
8181,Q708620,1
8182,Q936693,1
8184,Q159329,1
8185,Q1360723,1
8187,Q1343066,1
8188,Q1112005,1
8190,Q7948247,1
8191,Q843852,1
8195,Q10382456,1
8196,Q5170144,1
8197,Q1886273,1
8198,Q449985,1
8199,Q3986619,1
8200,Q917265,1
8201,Q469099,1
8203,Q3481623,1
8204,Q2501858,1
8207,Q3481623,1
8208,Q288978,1
8210,Q373623,1
8211,Q1323681,1
8212,Q551455,1
8213,Q6020426,1
8214,Q3043207,1
8215,Q1129442,1
8216,Q3100494,1
8217,Q882966,1
8220,Q5160508,1
8221,Q1488554,0
8221,Q17189438,0
8223,Q3555931,1
8224,Q4036325,1
8225,Q80611,1
8227,Q3566630,1
8230,Q1747594,1
8231,Q992623,1
8232,Q2397371,1
8233,Q3062076,1
8234,Q1126131,1
8235,Q1126131,1
8240,Q5317342,1
8241,Q7559025,1
8242,Q6084223,1
8243,Q151892,1
8244,Q1100728,1
8245,Q1129720,1
8246,Q1473361,1
8247,Q1424521,1
8248,Q885141,1
8249,Q1558436,1
8251,Q735091,1
8252,Q7045324,1
8253,Q572729,1
8254,Q10372956,0
8254,Q20128094,0
8254,Q1425700,0
8255,Q656878,1
8257,Q1340409,1
8258,Q278508,1
8259,Q983933,1
8260,Q1415894,1
8261,Q1016795,1
8262,Q958525,1
8263,Q494154,1
8264,Q1738047,1
8265,Q7155714,1
8266,Q714411,1
8267,Q445648,1
8268,Q2832483,1
8269,Q6980920,1
8270,Q1431963,1
8271,Q426827,1
8273,Q16959522,1
8274,Q6707574,1
8275,Q1050489,1
8276,Q16826656,1
8277,Q1436561,1
8278,Q586042,1
8279,Q933904,1
8280,Q1232702,1
8281,Q1976619,1
8283,Q51023,1
8284,Q1318744,0
8284,Q1318744,0
8285,Q24238476,0
8285,Q24238476,0
8286,Q1542689,1
8287,Q192410,1
8288,Q167889,1
8289,Q9377705,0
8289,Q9377705,0
8290,Q235231,1
8291,Q192668,1
8295,Q7714283,1
8296,Q1135319,1
8303,Q7378791,1
8304,Q6739569,1
8307,Q4017719,1
8308,Q212015,1
8309,Q202729,1
8310,Q5219420,1
8311,Q311655,1
8312,Q345431,1
8313,Q326538,1
8314,Q690138,1
8315,Q1417221,1
8316,Q2750246,1
8317,Q7767427,1
8318,Q7750756,1
8319,Q1334010,1
8320,Q2621516,1
8323,Q2013207,1
8324,Q1567327,1
8325,Q12674997,1
8326,Q1579929,1
8329,Q3027933,1
8331,Q729218,1
8333,Q954348,1
8337,Q911751,1
8340,Q288560,1
8341,Q814482,1
8343,Q3120936,1
8346,Q697588,1
8347,Q936659,1
8348,Q598257,1
8349,Q699313,1
8350,Q1501614,1
8351,Q144746,1
8353,Q2548100,1
8354,Q310298,1
8355,Q370981,1
8356,Q27915145,1
8358,Q2097323,1
8361,Q1034544,1
8362,Q539676,1
8363,Q455229,1
8364,Q216934,1
8365,Q10370779,1
8367,Q503037,1
8368,Q233342,1
8369,Q1393568,1
8370,Q2684337,1
8371,Q584066,1
8372,Q719841,1
8373,Q4854311,1
8374,Q6696863,1
8376,Q201656,1
8377,Q3373508,1
8378,Q41173,1
8380,Q632239,1
8383,Q323467,1
8384,Q1457359,1
8386,Q212448,1
8387,Q2139942,1
8389,Q7719026,1
8390,Q945687,1
8392,Q1143064,1
8394,Q975197,1
8396,Q2735579,1
8397,Q2548728,1
8398,Q1129403,1
8401,Q5428672,1
8403,Q485416,1
8404,Q847793,1
8405,Q708220,1
8407,Q1070457,1
8408,Q838066,1
8409,Q234037,1
8410,Q5776582,1
8415,Q504078,1
8417,Q1743540,1
8418,Q2299850,1
8420,Q19256,1
8422,Q152929,1
8423,Q1330850,1
8424,Q6399373,1
8425,Q1660347,0
8425,Q95814301,0
8427,Q12808897,1
8429,Q7314087,1
8431,Q3056675,1
8432,Q317708,1
8436,Q2352107,1
8438,Q233264,1
8439,Q10972849,1
8441,Q334180,1
8442,Q4695442,1
8443,Q6070591,1
8444,Q4812219,1
8445,Q3089105,1
8446,Q3377855,1
8447,Q335405,1
8450,Q1532248,1
8452,Q348907,1
8454,Q2930183,1
8455,Q6047899,1
8458,Q10228,1
8459,Q286724,1
8461,Q1361543,1
8462,Q3024742,1
8464,Q1382240,1
8465,Q4050327,1
8466,Q11344117,1
8467,Q464369,1
8468,Q456058,1
8469,Q1649624,1
8470,Q1756095,1
8471,Q523317,1
8472,Q1033188,1
8473,Q659316,1
8474,Q167635,1
8475,Q1993159,1
8476,Q3489831,1
8477,Q4957203,1
8478,Q7801565,1
8479,Q668745,1
8480,Q4049615,1
8481,Q7752823,1
8482,Q1141537,1
8483,Q4828461,1
8487,Q6690176,1
8488,Q4922592,1
8489,Q4994403,1
8490,Q12338991,1
8491,Q2354373,1
8492,Q137769,1
8493,Q828119,1
8494,Q7269434,1
8495,Q429385,1
8497,Q159233,1
8498,Q2193606,1
8500,Q1388694,1
8501,Q7061247,1
8502,Q7256200,1
8503,Q200000,1
8504,Q955724,1
8505,Q12324985,1
8507,Q12337732,1
8509,Q174787,1
8510,Q829725,1
8513,Q1412417,1
8514,Q2280591,1
8515,Q1806706,1
8516,Q1492413,1
8517,Q238822,1
8518,Q12667307,1
8519,Q12669775,1
8520,Q1228690,1
8521,Q1888742,1
8525,Q16449737,1
8526,Q1437316,1
8529,Q981397,1
8530,Q2468561,1
8531,Q12649099,1
8533,Q1539810,1
8536,Q10279893,1
8542,Q5511830,1
8543,Q25056015,1
8544,Q1682401,1
8546,Q282925,1
8547,Q464564,1
8548,Q1026810,1
8549,Q798993,1
8551,Q2164074,1
8552,Q62278589,1
8553,Q624635,1
8555,Q235252,1
8556,Q2412483,1
8557,Q706332,1
8558,Q2118895,1
8559,Q693597,1
8560,Q235223,1
8561,Q1037729,1
8563,Q551478,1
8564,Q323456,1
8565,Q1761483,1
8566,Q939194,1
8567,Q346785,1
8568,Q206066,1
8569,Q16801071,1
8570,Q738714,1
8571,Q1530752,1
8572,Q467519,1
8573,Q512836,1
8574,Q1867120,1
8575,Q1310839,1
8576,Q1658371,1
8577,Q2177479,1
8578,Q12012823,1
8579,Q3693390,1
8580,Q5694915,1
8581,Q4993532,1
8582,Q235770,1
8583,Q931866,1
8584,Q689306,1
8586,Q1082262,1
8588,Q293696,1
8589,Q1391820,1
8591,Q956714,1
8592,Q235601,1
8594,Q205721,1
8595,Q1383580,1
8596,Q16955954,1
8598,Q484030,1
8599,Q278428,1
8600,Q214665,1
8602,Q125898,1
8603,Q1396413,1
8604,Q4048296,1
8605,Q238833,1
8606,Q3573220,1
8616,Q2212767,1
8621,Q8058169,1
8633,Q4037304,1
8634,Q37680532,1
8642,Q5593689,1
8643,Q4721408,1
8646,Q684837,1
8647,Q174357,1
8648,Q682388,1
8649,Q272382,1
8651,Q495383,1
8653,Q483209,1
8654,Q3194919,1
8656,Q1151640,1
8657,Q943298,1
8658,Q38502,1
8659,Q2303897,1
8660,Q528945,1
8661,Q492426,1
8662,Q220730,1
8663,Q1380135,1
8664,Q616505,1
8665,Q1284998,1
8667,Q1699679,1
8668,Q1778916,1
8671,Q1426055,1
8672,Q4371,1
8673,Q1544817,1
8674,Q1970633,1
8675,Q945687,1
8676,Q758381,1
8677,Q8001156,1
8678,Q2986540,1
8680,Q2476387,1
8681,Q5135243,1
8682,Q2421514,1
8684,Q4972396,1
8690,Q393515,1
8691,Q391042,1
8693,Q221253,1
8694,Q7336535,1
8695,Q2668208,1
8696,Q1066740,1
8697,Q2566254,1
8698,Q629888,1
8699,Q4052620,1
8700,Q2669700,1
8701,Q1476456,1
8702,Q14159604,1
8703,Q4036392,1
8704,Q2400112,1
8705,Q1152307,1
8706,Q605129,1
8707,Q10320442,1
8708,Q2856367,1
8710,Q3323645,1
8711,Q236613,1
8712,Q690238,1
8714,Q4882073,1
8715,Q170576,1
8716,Q220010,1
8718,Q372460,1
8721,Q7488156,1
8722,Q22123235,0
8722,Q453048,0
8724,Q10338474,1
8725,Q10355995,1
8726,Q2004676,1
8727,Q1906282,1
8728,Q2748860,1
8729,Q5446540,1
8730,Q1261819,1
8731,Q20685725,1
8732,Q10281208,1
8735,Q7372921,1
8737,Q5688802,1
8738,Q445405,1
8741,Q3080711,1
8742,Q34460,1
8743,Q845084,1
8745,Q2311120,1
8747,Q943411,1
8748,Q2994217,1
8749,Q4948938,1
8750,Q842263,1
8751,Q3432151,1
8753,Q192936,1
8754,Q155712,1
8755,Q229230,1
8756,Q216450,1
8757,Q1203,1
8758,Q31733,1
8759,Q680609,1
8760,Q94134,1
8761,Q11813576,1
8762,Q7265265,1
8763,Q239917,1
8764,Q492122,1
8765,Q286298,1
8766,Q471087,1
8768,Q446548,1
8770,Q3491929,1
8771,Q195380,1
8773,Q1820618,1
8774,Q1965814,1
8775,Q834362,1
8776,Q1603077,1
8779,Q71626,1
8781,Q361431,1
8782,Q4868181,1
8784,Q1947657,1
8786,Q3194883,1
8788,Q1252895,1
8789,Q360591,1
8790,Q266429,1
8791,Q5245122,1
8793,Q6681855,1
8794,Q683695,1
8795,Q114651,1
8796,Q4349538,1
8797,Q15304393,1
8798,Q3735355,1
8799,Q7430531,1
8800,Q16208359,1
8803,Q753905,1
8804,Q5368793,1
8805,Q775131,1
8806,Q1060576,1
8807,Q230925,1
8808,Q188969,1
8809,Q263442,1
8810,Q856125,1
8811,Q342778,1
8812,Q209586,1
8813,Q1095432,1
8814,Q56278126,1
8815,Q204092,1
8816,Q487473,1
8818,Q214959,1
8820,Q287206,1
8821,Q1066965,1
8822,Q229295,1
8823,Q263621,1
8824,Q229613,1
8825,Q1712411,1
8827,Q5297766,0
8827,Q5297767,0
8827,Q11965956,0
8828,Q435034,1
8830,Q1777045,1
8831,Q2166615,1
8832,Q4875710,1
8834,Q199125,1
8835,Q5965267,1
8836,Q7386679,1
8837,Q103767,1
8839,Q740658,1
8840,Q1026092,1
8842,Q2280799,1
8843,Q216924,1
8844,Q231207,1
8845,Q81357,1
8847,Q2213540,1
8848,Q231985,1
8850,Q4746130,1
8851,Q318633,1
8853,Q187576,1
8855,Q283237,1
8856,Q2432268,1
8857,Q236381,1
8858,Q446139,1
8860,Q24320,1
8861,Q459215,1
8862,Q167546,1
8864,Q176396,1
8865,Q7742100,1
8866,Q1329500,1
8867,Q4930275,1
8868,Q5976059,1
8871,Q7757876,1
8873,Q1113018,1
8878,Q3325745,1
8881,Q627993,1
8883,Q11816074,1
8884,Q734302,1
8887,Q6763418,1
8890,Q1110819,1
8891,Q11975,1
8892,Q1154172,1
8894,Q1228541,1
8897,Q27792023,1
8901,Q1686118,1
8904,Q1234620,1
8906,Q1145863,1
8907,Q1581423,1
8909,Q3905826,1
8910,Q545536,1
8911,Q7713243,1
8912,Q1087646,1
8914,Q959634,1
8915,Q497822,1
8916,Q270692,1
8919,Q282722,1
8921,Q1927874,1
8925,Q125862,1
8927,Q1267246,1
8929,Q608452,1
8930,Q636135,1
8931,Q5189880,1
8933,Q470970,1
8934,Q570025,1
8936,Q2216752,1
8937,Q937970,1
8945,Q81509,1
8947,Q634507,1
8951,Q5064169,1
8953,Q4356842,1
8954,Q700329,1
8956,Q255233,1
8957,Q300652,1
8958,Q2807348,1
8960,Q667809,1
8963,Q1335349,1
8965,Q191719,1
8966,Q1669590,1
8968,Q2574562,1
8975,Q388286,1
8976,Q271888,1
8979,Q1506315,1
8983,Q275927,1
8984,Q2078198,1
8985,Q137042,1
8988,Q519725,1
8990,Q229507,1
8991,Q651231,1
8992,Q311241,1
8993,Q922528,1
8994,Q650374,1
8995,Q527834,1
8996,Q7958543,1
8997,Q444266,1
8998,Q850290,1
9002,Q1074859,1
9003,Q505898,1
9007,Q47532325,1
9008,Q903674,1
9009,Q1574260,1
9010,Q1264117,1
9011,Q1415636,1
9012,Q1954901,1
9015,Q271704,1
9017,Q338492,1
9019,Q508747,1
9020,Q2158393,1
9022,Q5140047,1
9024,Q43137,1
9027,Q16586679,1
9028,Q689823,1
9029,Q705253,1
9030,Q872927,1
9031,Q539956,1
9032,Q208258,1
9033,Q10576307,1
9037,Q753066,1
9038,Q1380592,1
9040,Q464531,1
9043,Q3656192,1
9045,Q6088885,1
9048,Q464097,1
9052,Q3655856,1
9056,Q234304,1
9059,Q12055884,1
9060,Q25691862,1
9063,Q1671490,1
9064,Q462158,1
9065,Q58352257,1
9067,Q9144113,1
9077,Q576420,1
9079,Q230424,1
9081,Q7881421,1
9082,Q2429576,1
9083,Q3157438,1
9084,Q529629,1
9085,Q7280147,1
9086,Q1817575,1
9088,Q615129,1
9091,Q265103,1
9095,Q308046,1
9098,Q613971,1
9100,Q616678,1
9102,Q252124,1
9103,Q1205323,1
9104,Q1196959,1
9105,Q1137848,1
9108,Q1209814,1
9117,Q2416781,1
9118,Q3736269,1
9120,Q16254796,1
9122,Q55774542,1
9124,Q6131487,1
9125,Q1025716,1
9126,Q2748293,1
9128,Q1536864,1
9129,Q3655388,1
9131,Q545689,1
9132,Q2738531,1
9133,Q5054209,1
9134,Q570610,1
9135,Q798728,1
9137,Q719745,1
9138,Q4877283,1
9139,Q7372897,1
9141,Q2846928,1
9142,Q10372985,1
9144,Q2004852,1
9146,Q714470,1
9147,Q489545,1
9149,Q200580,1
9151,Q1470939,1
9153,Q365199,1
9155,Q1342932,1
9156,Q957221,0
9156,Q9022221,0
9157,Q9290085,1
9158,Q483558,1
9160,Q425821,1
9161,Q3735761,1
9162,Q724255,1
9163,Q1440136,1
9164,Q16492567,1
9165,Q983689,1
9167,Q6509687,1
9168,Q10367298,1
9169,Q983689,1
9174,Q10263487,1
9178,Q706116,1
9182,Q5446856,1
9183,Q609002,1
9184,Q20758976,1
9185,Q10359799,1
9186,Q25431491,1
9187,Q1036439,1
9189,Q28677210,1
9190,Q1173262,1
9191,Q10260452,1
9193,Q2061582,1
9194,Q1493594,1
9195,Q10320436,1
9196,Q667014,1
9202,Q30647301,1
9204,Q487947,1
9206,Q11627,1
9207,Q1567719,1
9208,Q1140120,1
9209,Q389868,1
9210,Q3499560,1
9211,Q403026,1
9212,Q676620,1
9213,Q965154,1
9214,Q1660237,1
9215,Q1853330,1
9216,Q1435455,1
9218,Q11685667,1
9219,Q164718,1
9220,Q1866480,1
9221,Q14770533,1
9222,Q928093,1
9223,Q4915981,1
9224,Q1326374,1
9225,Q2845137,1
9226,Q1628323,1
9227,Q327310,1
9229,Q10389709,1
9230,Q5593581,1
9231,Q2296593,1
9232,Q265589,1
9233,Q428607,1
9234,Q1756181,1
9235,Q267163,1
9236,Q9027496,1
9240,Q6093460,1
9242,Q727355,1
9243,Q5888047,1
9244,Q3542634,1
9245,Q272282,1
9247,Q8183389,1
9248,Q4717909,1
9250,Q440272,1
9251,Q5057188,1
9252,Q2654143,1
9253,Q2976627,1
9255,Q2030370,1
9256,Q2842516,1
9257,Q237385,1
9260,Q1795082,1
9261,Q1192331,1
9262,Q432743,1
9263,Q297978,1
9264,Q278108,1
9266,Q2712179,1
9272,Q374962,1
9273,Q1143160,1
9274,Q314245,1
9275,Q3392098,1
9276,Q1333356,1
9279,Q4635194,1
9282,Q10264438,1
9284,Q3480156,1
9285,Q976579,1
9286,Q765861,1
9287,Q303207,1
9288,Q839831,1
9289,Q44641,1
9290,Q5568292,1
9292,Q125533,1
9294,Q3111497,1
9295,Q440215,1
9296,Q201568,1
9297,Q344822,1
9299,Q272942,1
9300,Q2113011,1
9301,Q466502,1
9302,Q72984,1
9304,Q1655169,1
9305,Q482443,1
9306,Q435968,1
9307,Q1110447,1
9308,Q6072664,1
9311,Q7743062,1
9312,Q25189765,1
9316,Q5442996,1
9317,Q3492007,1
9318,Q94485,1
9319,Q2016404,1
9320,Q1462602,1
9321,Q1354463,1
9322,Q1737068,1
9324,Q2666679,1
9325,Q6837582,1
9329,Q4051236,1
9330,Q7531145,1
9331,Q5599469,1
9332,Q1332134,1
9334,Q1428953,1
9335,Q7762181,1
9336,Q7428842,1
9338,Q1757705,1
9340,Q1107729,1
9341,Q6757798,1
9342,Q614926,1
9343,Q408027,0
9343,Q5661296,0
9343,Q408015,0
9344,Q1411035,1
9345,Q1142017,1
9346,Q845759,1
9347,Q745517,1
9348,Q234691,1
9349,Q313098,1
9350,Q938323,1
9351,Q1516315,1
9352,Q431401,1
9353,Q5380516,1
9355,Q2839466,1
9360,Q14422303,1
9361,Q80643,1
9362,Q287074,1
9364,Q4039076,1
9365,Q1898082,1
9366,Q295777,1
9369,Q537386,1
9370,Q347128,1
9371,Q506662,1
9376,Q939151,1
9382,Q168535,1
9383,Q1816236,1
9384,Q1070152,1
9387,Q774155,1
9388,Q574919,1
9389,Q586919,1
9390,Q1391164,1
9391,Q445386,1
9392,Q921865,1
9393,Q5296715,1
9394,Q709640,1
9397,Q7288851,1
9398,Q2916301,1
9399,Q2714506,1
9400,Q364884,1
9401,Q2604529,1
9402,Q317272,1
9406,Q313362,1
9407,Q694397,1
9408,Q133151,1
9410,Q884227,1
9411,Q708782,1
9414,Q2468088,1
9416,Q175362,1
9417,Q316454,1
9418,Q1474254,1
9419,Q228648,1
9420,Q951665,1
9421,Q763765,1
9423,Q750927,1
9424,Q1932040,1
9425,Q508212,1
9426,Q354033,1
9427,Q1053608,1
9428,Q201047,1
9429,Q1474932,1
9430,Q458132,1
9431,Q1334244,1
9433,Q310300,1
9434,Q16199492,1
9435,Q1061590,1
9436,Q2619994,1
9437,Q355009,1
9438,Q2740154,1
9439,Q3569655,1
9440,Q278406,1
9442,Q975499,1
9443,Q4905406,1
9444,Q1547685,1
9445,Q16239465,1
9446,Q880218,1
9447,Q3990892,1
9448,Q1789258,1
9449,Q3359034,1
9450,Q5677431,1
9451,Q60322430,1
9452,Q284351,1
9453,Q3299577,1
9454,Q3574325,1
9455,Q354508,1
9456,Q932475,1
9457,Q683478,1
9458,Q3090295,1
9459,Q1243743,1
9460,Q362422,1
9461,Q268917,1
9462,Q179652,1
9465,Q433726,1
9467,Q2300681,1
9468,Q797648,1
9469,Q1151661,1
9470,Q535762,1
9477,Q3521608,1
9478,Q294723,1
9479,Q1109596,1
9480,Q7231527,1
9481,Q3661895,1
9484,Q4992445,1
9485,Q1610509,1
9487,Q6690676,1
9488,Q7098550,1
9492,Q7686827,1
9494,Q2570530,1
9495,Q287803,1
9497,Q175027,1
9498,Q235770,1
9499,Q4753866,1
9502,Q1113341,1
9503,Q931866,1
9505,Q2569222,1
9506,Q5063649,1
9508,Q15148980,1
9509,Q613436,1
9510,Q2714620,1
9511,Q12370447,1
9512,Q2294469,1
9513,Q1001514,1
9514,Q240802,1
9515,Q6693441,1
9516,Q4045676,1
9519,Q449287,1
9521,Q886047,1
9522,Q1266397,1
9523,Q569808,1
9527,Q1811825,1
9528,Q907445,1
9529,Q832250,1
9530,Q187681,1
9532,Q3554344,1
9535,Q2411304,1
9536,Q1852517,1
9537,Q520296,1
9538,Q4992445,1
9539,Q772035,1
9540,Q1969125,1
9541,Q3366152,1
9542,Q862005,1
9543,Q951532,1
9544,Q5162293,1
9545,Q1535047,1
9546,Q230445,1
9547,Q463918,1
9549,Q925747,1
9550,Q4115537,1
9552,Q697291,1
9553,Q458961,1
9554,Q4479007,1
9556,Q558226,1
9558,Q771296,1
9560,Q1346706,1
9562,Q346285,1
9567,Q271100,1
9568,Q239348,1
9569,Q235203,1
9574,Q1022039,1
9577,Q2590645,1
9578,Q3142165,0
9578,Q6099788,0
9578,Q3156363,0
9579,Q795279,1
9580,Q269532,1
9582,Q532994,1
9583,Q618117,1
9589,Q1808794,1
9590,Q1754873,1
9591,Q441161,1
9593,Q1936730,1
9594,Q3987828,1
9595,Q333598,1
9596,Q443886,1
9597,Q629184,1
9598,Q109063,1
9599,Q1544638,1
9600,Q3520298,1
9601,Q1028859,1
9604,Q1652052,1
9605,Q16845310,1
9606,Q286596,0
9606,Q2414802,0
9607,Q3522966,1
9608,Q249987,1
9609,Q3437104,1
9610,Q460970,1
9611,Q1095011,1
9613,Q950317,1
9614,Q734195,1
9616,Q3449320,1
9617,Q2885483,1
9618,Q1382424,1
9619,Q884770,1
9620,Q3522207,1
9621,Q845465,1
9623,Q51557488,1
9624,Q1633370,1
9625,Q69932,1
9626,Q1812589,1
9627,Q7772221,1
9628,Q7764325,1
9629,Q728039,1
9630,Q1781779,1
9631,Q1543686,1
9632,Q611878,1
9633,Q344013,1
9634,Q551559,1
9635,Q76524,1
9636,Q473948,1
9637,Q191462,1
9638,Q62724,1
9639,Q543864,1
9640,Q10323938,1
9641,Q551559,1
9642,Q180976,1
9643,Q1313754,1
9644,Q2410976,1
9645,Q5562918,1
9646,Q481599,1
9647,Q2583577,1
9648,Q1420529,1
9649,Q808701,1
9650,Q2166685,1
9653,Q672239,1
9654,Q232458,1
9655,Q242443,1
9656,Q159704,1
9658,Q235949,1
9660,Q3015250,1
9661,Q5932635,1
9662,Q3623649,1
9663,Q723063,1
9665,Q4038835,1
9666,Q6927066,1
9667,Q15411148,1
9669,Q5105849,1
9672,Q4042892,1
9673,Q16842250,1
9674,Q913111,1
9677,Q7562001,1
9678,Q95329,1
9679,Q78933,1
9681,Q496308,1
9682,Q707990,1
9683,Q151719,0
9683,Q11230026,0
9684,Q314107,1
9685,Q19018,1
9686,Q76530,1
9687,Q486194,1
9690,Q1269022,1
9694,Q563584,1
9695,Q608521,1
9696,Q486194,1
9697,Q76542,1
9698,Q1363063,1
9699,Q131725,1
9701,Q4383494,1
9702,Q5608810,1
9703,Q518396,1
9704,Q131725,1
9706,Q230499,1
9708,Q254576,1
9711,Q5335345,1
9712,Q265053,1
9713,Q542847,1
9715,Q5025987,1
9716,Q265252,1
9717,Q315092,1
9718,Q1884353,1
9719,Q12827,1
9720,Q235896,1
9721,Q2558838,1
9722,Q288525,1
9723,Q1228501,1
9724,Q153823,1
9725,Q3390525,1
9726,Q536685,1
9727,Q1513716,1
9728,Q1296293,1
9729,Q15435685,1
9730,Q4888600,1
9731,Q943037,1
9732,Q4038700,1
9733,Q6123437,1
9734,Q331711,1
9736,Q625694,1
9737,Q691657,1
9739,Q285547,1
9741,Q2826292,1
9742,Q266254,1
9743,Q191912,1
9746,Q221336,1
9747,Q926231,1
9749,Q311258,1
9750,Q2671084,1
9751,Q169516,1
9752,Q193397,1
9758,Q55608205,1
9761,Q914106,1
9762,Q2561455,1
9764,Q788242,1
9765,Q1327765,1
9766,Q724495,1
9767,Q822001,1
9768,Q5245455,1
9769,Q7659836,1
9770,Q7752290,1
9771,Q7739988,1
9772,Q5435052,1
9773,Q2923050,1
9776,Q19004,1
9777,Q615654,1
9781,Q5979695,1
9782,Q5885740,1
9783,Q12674983,1
9784,Q6144495,1
9785,Q1604960,1
9786,Q16574983,1
9794,Q277975,1
9795,Q3602563,1
9796,Q4051718,1
9798,Q6545894,1
9799,Q3468351,1
9800,Q5208533,1
9801,Q55727964,1
9803,Q1493510,1
9804,Q6944795,1
9807,Q4043670,1
9810,Q20684512,1
9811,Q5893175,1
9813,Q5045603,1
9814,Q4639871,1
9817,Q2382161,1
9818,Q1053623,1
9819,Q4000198,1
9820,Q8559873,1
9822,Q1330704,1
9823,Q1515611,1
9824,Q128443,1
9825,Q72608,1
9826,Q1183784,1
9827,Q5174102,1
9828,Q781917,1
9829,Q1542680,1
9830,Q741513,1
9831,Q2298729,1
9833,Q804260,1
9834,Q958875,1
9836,Q440898,1
9837,Q369738,1
9838,Q572836,1
9839,Q361646,1
9840,Q452250,1
9843,Q790763,1
9844,Q431701,1
9845,Q586885,1
9846,Q2735138,1
9847,Q371238,1
9848,Q2050788,1
9850,Q3634230,1
9851,Q2722933,1
9852,Q3955359,1
9855,Q1308254,1
9858,Q2139991,1
9860,Q518662,1
9861,Q587713,1
9862,Q1366325,1
9863,Q2654513,1
9864,Q7728525,1
9865,Q795108,1
9866,Q6428252,1
9868,Q529379,1
9869,Q735961,1
9870,Q176305,1
9872,Q1231142,1
9873,Q118966,1
9876,Q1485907,1
9877,Q1267553,1
9880,Q3481802,1
9882,Q508462,1
9887,Q467368,1
9888,Q694170,1
9889,Q7920926,1
9892,Q714423,1
9893,Q1718986,1
9896,Q7884872,1
9901,Q297831,1
9903,Q1452334,1
9904,Q1453398,1
9905,Q361649,1
9906,Q4907507,1
9907,Q273055,1
9908,Q464476,1
9909,Q1452334,1
9911,Q5496741,1
9912,Q42025,1
9914,Q6166415,1
9915,Q7489104,1
9916,Q883407,1
9917,Q3320999,1
9918,Q939494,1
9919,Q1849053,1
9920,Q72601,1
9921,Q1319254,1
9922,Q536997,1
9923,Q5947176,1
9924,Q1712347,1
9925,Q1251196,0
9925,Q12508947,0
9925,Q2168867,0
9926,Q334670,1
9927,Q561127,1
9933,Q9171294,1
9934,Q1764491,1
9936,Q2599675,1
9941,Q1340422,1
9943,Q2348236,1
9944,Q2661026,1
9947,Q4876307,1
9948,Q8022580,1
9951,Q58608,1
9952,Q7697632,1
9953,Q9357940,1
9955,Q750092,1
9959,Q630797,1
9960,Q2164080,1
9961,Q11251150,1
9962,Q5245540,1
9963,Q2577180,1
9964,Q1471233,1
9965,Q624827,1
9966,Q859788,1
9969,Q927927,1
9971,Q449627,1
9973,Q21040737,1
9974,Q168031,1
9975,Q1168370,1
9976,Q297734,1
9977,Q634158,1
9978,Q655629,1
9979,Q836609,1
9980,Q4768229,1
9982,Q898598,1
9986,Q316449,1
9987,Q66737,1
9988,Q7985084,1
9990,Q314397,1
9991,Q596698,1
9992,Q6810912,1
9993,Q1297270,1
9997,Q1889385,1
9999,Q376651,1
10003,Q4412817,1
10007,Q2302628,1
10010,Q3651311,1
10016,Q267666,1
10017,Q561190,1
10024,Q609782,1
10025,Q3180004,1
10026,Q456684,1
10027,Q1165506,1
10033,Q7729409,1
10038,Q43843,1
10039,Q4659514,1
10040,Q3307228,1
10041,Q653480,1
10042,Q593366,1
10044,Q2456915,1
10045,Q11697888,1
10047,Q4990565,1
10048,Q11777529,1
10050,Q912785,1
10051,Q11729432,1
10053,Q5205735,1
10055,Q708158,1
10056,Q551154,1
