movieId,title,uri
5680,Auto Focus (2002),http://dbpedia.org/resource/Auto_Focus
5682,"Grey Zone, The (2001)",http://dbpedia.org/resource/The_Grey_Zone
5684,Naqoyqatsi (2002),http://dbpedia.org/resource/Naqoyqatsi
5685,Real Women Have Curves (2002),http://dbpedia.org/resource/Real_Women_Have_Curves
5688,Tully (2000),http://dbpedia.org/resource/Tully_(2000_film)
5689,Billy Bathgate (1991),http://dbpedia.org/resource/Billy_Bathgate_(film)
5690,Grave of the Fireflies (Hotaru no haka) (1988),http://dbpedia.org/resource/Grave_of_the_Fireflies
5693,Saturday Night Fever (1977),http://dbpedia.org/resource/Saturday_Night_Fever
5694,Staying Alive (1983),http://dbpedia.org/resource/Staying_Alive_(1983_film)
5696,Urban Cowboy (1980),http://dbpedia.org/resource/Urban_Cowboy
5699,Tom Horn (1980),http://dbpedia.org/resource/Tom_Horn_(film)
5700,The Pumaman (1980),http://dbpedia.org/resource/The_Pumaman
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),http://dbpedia.org/resource/Without_Warning!
5706,...All the Marbles (1981),http://dbpedia.org/resource/...All_the_Marbles
5707,Absence of Malice (1981),http://dbpedia.org/resource/Absence_of_Malice
5710,Banana Joe (1981),http://dbpedia.org/resource/Banana_Joe_(film)
5712,Blow Out (1981),http://dbpedia.org/resource/Blow_Out
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",http://dbpedia.org/resource/Who_Finds_a_Friend_Finds_a_Treasure
5721,"Chosen, The (1981)",http://dbpedia.org/resource/The_Chosen_(1981_film)
5723,Continental Divide (1981),http://dbpedia.org/resource/Continental_Divide_(film)
5733,"Eyewitness (Janitor, The) (1981)",http://dbpedia.org/resource/Eyewitness_(1981_film)
5735,Faces of Death (1978),http://dbpedia.org/resource/Faces_of_Death_VI
5736,Faces of Death 3 (1985),
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",http://dbpedia.org/resource/The_Woman_Next_Door_(1915_film)
5742,First Monday in October (1981),http://dbpedia.org/resource/First_Monday_in_October_(film)
5745,"Four Seasons, The (1981)",http://dbpedia.org/resource/The_Four_Seasons_(1981_film)
5746,Galaxy of Terror (Quest) (1981),http://dbpedia.org/resource/Galaxy_of_Terror
5747,Gallipoli (1981),http://dbpedia.org/resource/Gallipoli:_End_of_the_Road
5749,Ghost Story (1981),http://dbpedia.org/resource/Ghost_Story_(1974_film)
5752,Gregory's Girl (1981),http://dbpedia.org/resource/Gregory's_Girl
5755,Happy Birthday to Me (1981),http://dbpedia.org/resource/Happy_Birthday_to_Me_(film)
5764,Looker (1981),http://dbpedia.org/resource/Looker
5767,Teddy Bear (Mis) (1981),http://dbpedia.org/resource/Teddy_Bear_(2012_film)
5768,Modern Problems (1981),http://dbpedia.org/resource/Modern_Problems
5771,My Bloody Valentine (1981),http://dbpedia.org/resource/My_Bloody_Valentine_(film)
5772,My Dinner with André (1981),
5773,Neighbors (1981),http://dbpedia.org/resource/Neighbors_(1920_film)
5779,Piranha II: The Spawning (1981),http://dbpedia.org/resource/Piranha_II:_The_Spawning
5780,Polyester (1981),http://dbpedia.org/resource/Polyester_(film)
5782,"Professional, The (Le professionnel) (1981)",http://dbpedia.org/resource/The_Professional_(2003_film)
5784,Ghost Ship (2002),http://dbpedia.org/resource/Ghost_Ship_(1952_film)
5785,Jackass: The Movie (2002),http://dbpedia.org/resource/Jackass:_The_Movie
5786,Paid in Full (2002),http://dbpedia.org/resource/Paid_in_Full_(1914_film)
5787,"Truth About Charlie, The (2002)",http://dbpedia.org/resource/The_Truth_About_Charlie
5788,All or Nothing (2002),http://dbpedia.org/resource/All_or_Nothing_(film)
5791,Frida (2002),http://dbpedia.org/resource/Friday_(franchise)
5792,Roger Dodger (2002),http://dbpedia.org/resource/Roger_Dodger_(film)
5796,Casino Royale (1967),http://dbpedia.org/resource/Casino_Royale_(1967_film)
5797,"Company of Wolves, The (1984)",http://dbpedia.org/resource/The_Company_of_Wolves
5799,Exodus (1960),http://dbpedia.org/resource/Exodus:_A_Journey_to_the_Mountain_of_God
5801,"Russians Are Coming, the Russians Are Coming, The (1966)","http://dbpedia.org/resource/The_Russians_Are_Coming,_the_Russians_Are_Coming"
5802,"World of Henry Orient, The (1964)",http://dbpedia.org/resource/The_World_of_Henry_Orient
5803,I Spy (2002),http://dbpedia.org/resource/I_Spy_(film)
5804,"Santa Clause 2, The (2002)",http://dbpedia.org/resource/The_Santa_Clause_2
5809,Femme Fatale (2002),"http://dbpedia.org/resource/Femme_Fatale,_Jang_Hee-bin"
5810,8 Mile (2002),http://dbpedia.org/resource/8_Mile_(film)
5812,Far from Heaven (2002),http://dbpedia.org/resource/Far_from_Heaven
5816,Harry Potter and the Chamber of Secrets (2002),http://dbpedia.org/resource/Harry_Potter_and_the_Chamber_of_Secrets_(film)
5817,Ararat (2002),http://dbpedia.org/resource/Ararat_(film)
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",
5820,Standing in the Shadows of Motown (2002),http://dbpedia.org/resource/Standing_in_the_Shadows_of_Motown
5826,Rio Grande (1950),http://dbpedia.org/resource/Rio_Grande_Ranger
5828,Blackrock (1997),http://dbpedia.org/resource/Blackrock_(film)
5829,Men with Brooms (2002),http://dbpedia.org/resource/Men_with_Brooms
5833,Dog Soldiers (2002),http://dbpedia.org/resource/Dog_Soldiers_(film)
5836,Houseboat (1958),http://dbpedia.org/resource/Houseboat_(film)
5838,Madame Bovary (1991),http://dbpedia.org/resource/Madame_Bovary_(1937_film)
5839,My Father's Glory (La gloire de mon père) (1990),http://dbpedia.org/resource/My_Father's_Glory_(film)
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",http://dbpedia.org/resource/My_Mother's_Castle_(film)
5841,Return to the Blue Lagoon (1991),http://dbpedia.org/resource/Return_to_the_Blue_Lagoon
5843,Toy Soldiers (1991),http://dbpedia.org/resource/Toy_Soldiers_(1991_film)
5847,Ragtime (1981),http://dbpedia.org/resource/Ragtime_(film)
5849,I'm Starting From Three (Ricomincio da Tre) (1981),http://dbpedia.org/resource/Ricomincio_da_tre
5853,Scanners (1981),http://dbpedia.org/resource/Scanners
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",http://dbpedia.org/resource/Do_You_Remember_Dolly_Bell%3F
5863,Take This Job and Shove It (1981),http://dbpedia.org/resource/Take_This_Job_and_Shove_It_(film)
5867,Thief (1981),http://dbpedia.org/resource/Thief_of_Hearts
5872,Die Another Day (2002),http://dbpedia.org/resource/Die_Another_Day
5873,The Emperor's Club (2002),http://dbpedia.org/resource/The_Emperor's_Club
5874,Friday After Next (2002),http://dbpedia.org/resource/Friday_After_Next
5875,Personal Velocity (2002),http://dbpedia.org/resource/Personal_Velocity:_Three_Portraits
5876,"Quiet American, The (2002)",http://dbpedia.org/resource/The_Quiet_American_(1958_film)
5878,Talk to Her (Hable con Ella) (2002),http://dbpedia.org/resource/Talk_to_Her
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),http://dbpedia.org/resource/Eight_Crazy_Nights
5880,Extreme Ops (2002),http://dbpedia.org/resource/Extreme_Ops
5881,Solaris (2002),http://dbpedia.org/resource/Solaris_(1968_film)
5882,Treasure Planet (2002),http://dbpedia.org/resource/Treasure_Planet
5883,They (2002),http://dbpedia.org/resource/They_Found_a_Cave
5884,Chopper Chicks in Zombietown (1989),http://dbpedia.org/resource/Chopper_Chicks_in_Zombietown
5888,Brother (Brat) (1997),http://dbpedia.org/resource/Brother's_Shadow
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",http://dbpedia.org/resource/A_Cruel_Romance
5890,Elling (2001),http://dbpedia.org/resource/Elling
5891,I Spit on Your Grave (Day of the Woman) (1978),http://dbpedia.org/resource/I_Spit_on_Your_Grave
5893,"Last Seduction, The (1994)",http://dbpedia.org/resource/The_Last_Seduction
5896,New Waterford Girl (1999),http://dbpedia.org/resource/New_Waterford_Girl
5899,Zulu (1964),http://dbpedia.org/resource/Zulu_(1964_film)
5900,Analyze That (2002),http://dbpedia.org/resource/Analyze_That
5901,Empire (2002),http://dbpedia.org/resource/Empire_of_Ash_III
5902,Adaptation (2002),http://dbpedia.org/resource/Adaptation_(film)
5903,Equilibrium (2002),http://dbpedia.org/resource/Equilibrium_(film)
5909,Visitor Q (Bizita Q) (2001),http://dbpedia.org/resource/Visitor_Q
5912,Hit the Bank (Vabank) (1981),http://dbpedia.org/resource/Vabank
5915,Victory (a.k.a. Escape to Victory) (1981),http://dbpedia.org/resource/Victory_(1928_film)
5919,Android (1982),http://dbpedia.org/resource/Android_(film)
5922,Attila (Attila Flagello di Dio) (1982),http://dbpedia.org/resource/Attila_(1954_film)
5925,"Beast Within, The (1982)",http://dbpedia.org/resource/The_Beast_Within
5927,"Best Little Whorehouse in Texas, The (1982)",http://dbpedia.org/resource/The_Best_Little_Whorehouse_in_Texas_(film)
5929,"Party 2, The (Boum 2, La) (1982)",http://dbpedia.org/resource/La_Boum_2
5932,Burden of Dreams (1982),http://dbpedia.org/resource/Burden_of_Dreams
5938,Deathtrap (1982),http://dbpedia.org/resource/Deathtrap_(film)
5941,Drumline (2002),http://dbpedia.org/resource/Drumline_(film)
5942,"Hot Chick, The (2002)",http://dbpedia.org/resource/The_Hot_Chick
5943,Maid in Manhattan (2002),http://dbpedia.org/resource/Maid_in_Manhattan
5944,Star Trek: Nemesis (2002),http://dbpedia.org/resource/Star_Trek:_Nemesis
5945,About Schmidt (2002),http://dbpedia.org/resource/About_Schmidt
5947,Evelyn (2002),http://dbpedia.org/resource/Evelyn's_Love_Adventures
5949,Intact (Intacto) (2001),http://dbpedia.org/resource/Intacto
5951,Morvern Callar (2002),http://dbpedia.org/resource/Morvern_Callar_(film)
5952,"Lord of the Rings: The Two Towers, The (2002)",http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Two_Towers
5953,Devils on the Doorstep (Guizi lai le) (2000),http://dbpedia.org/resource/Devils_on_the_Doorstep
5954,25th Hour (2002),http://dbpedia.org/resource/25th_Hour
5955,Antwone Fisher (2002),http://dbpedia.org/resource/Antwone_Fisher_(film)
5956,Gangs of New York (2002),http://dbpedia.org/resource/Gangs_of_New_York
5957,Two Weeks Notice (2002),http://dbpedia.org/resource/Two_Weeks_Notice
5959,Narc (2002),http://dbpedia.org/resource/Narc_(film)
5961,Blue Steel (1990),http://dbpedia.org/resource/Blue_Steel_(1934_film)
5962,Body of Evidence (1993),http://dbpedia.org/resource/Body_of_Evidence_(1988_film)
5963,"Children's Hour, The (1961)",http://dbpedia.org/resource/The_Children's_Hour_(film)
5965,"Duellists, The (1977)",http://dbpedia.org/resource/The_Duellists
5968,Miami Blues (1990),http://dbpedia.org/resource/Miami_Blues
5969,My Girl 2 (1994),http://dbpedia.org/resource/My_Girl_2
5970,My Girl (1991),http://dbpedia.org/resource/My_Girl_(film)
5971,My Neighbor Totoro (Tonari no Totoro) (1988),http://dbpedia.org/resource/My_Neighbor_Totoro
5974,"Thief of Bagdad, The (1940)",http://dbpedia.org/resource/The_Thief_of_Bagdad_(1924_film)
5975,War and Peace (1956),http://dbpedia.org/resource/War_and_Peace_(2002_film)
5979,Attack of the Crab Monsters (1957),http://dbpedia.org/resource/Attack_of_the_Crab_Monsters
5980,Black Christmas (1974),http://dbpedia.org/resource/Black_Christmas_(1974_film)
5984,"Story of O, The (Histoire d'O) (1975)",http://dbpedia.org/resource/The_Story_of_Osaka_Castle
5986,Fat City (1972),http://dbpedia.org/resource/Fat_City_(film)
5988,Quicksilver (1986),http://dbpedia.org/resource/Quicksilver_(film)
5989,Catch Me If You Can (2002),http://dbpedia.org/resource/Catch_Me_If_You_Can
5990,Pinocchio (2002),http://dbpedia.org/resource/Pinocchio_(1972_film)
5991,Chicago (2002),http://dbpedia.org/resource/Chicago_(1927_film)
5992,"Hours, The (2002)",http://dbpedia.org/resource/The_Hours_(film)
5993,Max (2002),http://dbpedia.org/resource/Max_Rules
5994,Nicholas Nickleby (2002),http://dbpedia.org/resource/Nicholas_Nickleby_(1912_film)
5995,"Pianist, The (2002)",http://dbpedia.org/resource/The_Pianist_(1991_film)
5999,Heavy Metal 2000 (2000),http://dbpedia.org/resource/Heavy_Metal_2000
6001,"King of Comedy, The (1983)",http://dbpedia.org/resource/The_King_of_Comedy_(1983_film)
6002,Love Liza (2002),http://dbpedia.org/resource/Love_Liza
6003,Confessions of a Dangerous Mind (2002),http://dbpedia.org/resource/Confessions_of_a_Dangerous_Mind_(film)
6005,Blue Collar Comedy Tour: The Movie (2003),http://dbpedia.org/resource/Blue_Collar_Comedy_Tour:_The_Movie
6006,Just Married (2003),http://dbpedia.org/resource/Just_Married
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",http://dbpedia.org/resource/The_City_of_Lost_Souls
6012,"Guy Thing, A (2003)",http://dbpedia.org/resource/A_Guy_Thing
6013,Kangaroo Jack (2003),http://dbpedia.org/resource/Kangaroo_Jack
6014,National Security (2003),http://dbpedia.org/resource/National_Security_(2003_film)
6016,City of God (Cidade de Deus) (2002),http://dbpedia.org/resource/City_of_God_(2002_film)
6020,Alice Adams (1935),http://dbpedia.org/resource/Alice_Adams_(1935_film)
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",http://dbpedia.org/resource/The_American_Friend
6022,American Me (1992),http://dbpedia.org/resource/American_Methods
6023,Band of Outsiders (Bande à part) (1964),http://dbpedia.org/resource/Bande_à_part_(film)
6025,CB4 - The Movie (1993),
6027,Dogfight (1991),http://dbpedia.org/resource/Dogfight_(film)
6030,Girls! Girls! Girls! (1962),http://dbpedia.org/resource/Girls!_Girls!_Girls!
6031,Imitation of Life (1959),http://dbpedia.org/resource/Imitation_of_Life_(1934_film)
6033,Mystery Date (1991),http://dbpedia.org/resource/Mystery_Date
6035,Pépé le Moko (1937),http://dbpedia.org/resource/Pépé_le_Moko
6036,Secret Admirer (1985),http://dbpedia.org/resource/Secret_Admirer_(film)
6039,"Woman in Red, The (1984)",http://dbpedia.org/resource/The_Woman_in_Red_(1947_film)
6040,Darkness Falls (2003),http://dbpedia.org/resource/Darkness_Falls_(1999_film)
6041,Amen. (2002),http://dbpedia.org/resource/Amen_(2010_film)
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),
6044,Blind Date (1984),http://dbpedia.org/resource/Blind_Date_(1934_film)
6049,Ethan Frome (1993),http://dbpedia.org/resource/Ethan_Frome_(film)
6051,"Harder They Come, The (1973)",http://dbpedia.org/resource/The_Harder_They_Come
6055,Sugar Hill (1994),http://dbpedia.org/resource/Sugar_Hill_(1974_film)
6057,Biker Boyz (2003),http://dbpedia.org/resource/Biker_Boyz
6058,Final Destination 2 (2003),http://dbpedia.org/resource/Final_Destination_2
6059,"Recruit, The (2003)",http://dbpedia.org/resource/The_Recruit
6060,"Guru, The (2002)",http://dbpedia.org/resource/The_Guru_(1969_film)
6062,Lost in La Mancha (2002),http://dbpedia.org/resource/Lost_in_La_Mancha
6063,May (2002),http://dbpedia.org/resource/May_Fools
6064,"Harder They Fall, The (1956)",http://dbpedia.org/resource/The_Harder_They_Fall_(upcoming_film)
6067,Ordinary Decent Criminal (2000),http://dbpedia.org/resource/Ordinary_Decent_Criminal
6070,Tokyo Decadence (Topâzu) (1992),http://dbpedia.org/resource/Tokyo_Decadence
6078,Firefox (1982),http://dbpedia.org/resource/Firefox_(film)
6086,"I, the Jury (1982)","http://dbpedia.org/resource/I,_the_Jury_(1953_film)"
6090,Kiss Me Goodbye (1982),http://dbpedia.org/resource/Kiss_Me_Goodbye_(film)
6093,"Last Unicorn, The (1982)",http://dbpedia.org/resource/The_Last_Unicorn_(film)
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),http://dbpedia.org/resource/Dragon_Lord
6100,"Midsummer Night's Sex Comedy, A (1982)",http://dbpedia.org/resource/A_Midsummer_Night's_Sex_Comedy
6101,Missing (1982),http://dbpedia.org/resource/Missing_You_(2008_film)
6104,Monty Python Live at the Hollywood Bowl (1982),http://dbpedia.org/resource/Monty_Python_Live_at_the_Hollywood_Bowl
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",http://dbpedia.org/resource/The_Night_of_the_Shooting_Stars
6111,Paradise (1982),http://dbpedia.org/resource/Paradise_trilogy
6116,"Pirate Movie, The (1982)",http://dbpedia.org/resource/The_Pirate_Movie
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),http://dbpedia.org/resource/Santa_Claus_Is_a_Stinker
6122,Richard Pryor Live on the Sunset Strip (1982),
6123,Sunless (Sans Soleil) (1983),http://dbpedia.org/resource/Sans_Soleil
6124,Savannah Smiles (1982),http://dbpedia.org/resource/Savannah_Smiles
6125,"Secret Policeman's Other Ball, The (1982)",
6140,Tenebre (1982),http://dbpedia.org/resource/Ladies_in_Retirement
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),http://dbpedia.org/resource/They_Call_Me_Bruce%3F
6143,Trail of the Pink Panther (1982),http://dbpedia.org/resource/Trail_of_the_Pink_Panther
6145,Venom (1982),http://dbpedia.org/resource/Venom:_Let_There_Be_Carnage
6148,White Dog (1982),http://dbpedia.org/resource/White_Dog
6153,Zapped! (1982),http://dbpedia.org/resource/Zapped!
6155,How to Lose a Guy in 10 Days (2003),http://dbpedia.org/resource/How_to_Lose_a_Guy_in_10_Days
6156,Shanghai Knights (2003),http://dbpedia.org/resource/Shanghai_Knights
6157,Daredevil (2003),http://dbpedia.org/resource/Daredevil's_Reward
6158,"Jungle Book 2, The (2003)",http://dbpedia.org/resource/The_Jungle_Book_2
6159,All the Real Girls (2003),http://dbpedia.org/resource/All_the_Real_Girls
6162,Gerry (2002),http://dbpedia.org/resource/Gerry_(2002_film)
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),http://dbpedia.org/resource/He_Loves_Me..._He_Loves_Me_Not_(film)
6166,Dennis the Menace (1993),http://dbpedia.org/resource/Dennis_the_Menace_(1993_film)
6169,"Black Stallion Returns, The (1983)",http://dbpedia.org/resource/The_Black_Stallion_Returns
6170,"Black Stallion, The (1979)",http://dbpedia.org/resource/The_Black_Stallion_(film)
6178,"Patch of Blue, A (1965)",http://dbpedia.org/resource/A_Patch_of_Blue
6181,"Red Badge of Courage, The (1951)",http://dbpedia.org/resource/The_Red_Badge_of_Courage_(1951_film)
6182,"Thrill of It All, The (1963)",http://dbpedia.org/resource/The_Thrill_of_It_All_(film)
6183,Pillow Talk (1959),http://dbpedia.org/resource/Pillow_Talk_(TV_series)
6184,"Man Who Fell to Earth, The (1976)",http://dbpedia.org/resource/The_Man_Who_Fell_to_Earth
6185,Dark Blue (2003),http://dbpedia.org/resource/Dark_Blue_(film)
6186,Gods and Generals (2003),http://dbpedia.org/resource/Gods_and_Generals_(film)
6187,"Life of David Gale, The (2003)",http://dbpedia.org/resource/The_Life_of_David_Gale
6188,Old School (2003),http://dbpedia.org/resource/Old_School_(film)
6192,Open Hearts (Elsker dig for evigt) (2002),http://dbpedia.org/resource/Open_Hearts
6193,Poolhall Junkies (2002),http://dbpedia.org/resource/Poolhall_Junkies
6195,Stone Reader (2002),
6196,Cradle 2 the Grave (2003),http://dbpedia.org/resource/Cradle_2_the_Grave
6197,Spider (2002),http://dbpedia.org/resource/Spider's_Web_(film)
6201,Lady Jane (1986),http://dbpedia.org/resource/Lady_Jane_(1986_film)
6202,Late Marriage (Hatuna Meuheret) (2001),http://dbpedia.org/resource/Late_Marriage
6203,Life Stinks (1991),http://dbpedia.org/resource/Life_Stinks
6204,"Meteor Man, The (1993)",http://dbpedia.org/resource/The_Meteor_Man_(film)
6210,Volcano High (Whasango) (2001),http://dbpedia.org/resource/Volcano_High
6212,Bringing Down the House (2003),http://dbpedia.org/resource/Bringing_Down_the_House_(film)
6213,Tears of the Sun (2003),http://dbpedia.org/resource/Tears_of_the_Sun
6214,Irreversible (Irréversible) (2002),http://dbpedia.org/resource/Irréversible
6215,Laurel Canyon (2002),http://dbpedia.org/resource/Laurel_Canyon_(film)
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),http://dbpedia.org/resource/Nowhere_in_Africa
6217,"Safety of Objects, The (2001)",http://dbpedia.org/resource/The_Safety_of_Objects
6218,Bend It Like Beckham (2002),http://dbpedia.org/resource/Bend_It_Like_Beckham
6219,"Hunted, The (2003)",http://dbpedia.org/resource/The_Hunted_Woman
6220,Willard (2003),http://dbpedia.org/resource/Willard_(1971_film)
6222,Prozac Nation (2001),http://dbpedia.org/resource/Prozac_Nation_(film)
6223,Spun (2001),
6225,King of Kings (1961),http://dbpedia.org/resource/King_of_Kings_(1961_film)
6228,"Talk of the Town, The (1942)",http://dbpedia.org/resource/The_Talk_of_the_Town_(1918_film)
6232,Born Free (1966),http://dbpedia.org/resource/Born_Free
6234,Equus (1977),http://dbpedia.org/resource/Equus_(film)
6235,Europa Europa (Hitlerjunge Salomon) (1990),http://dbpedia.org/resource/Europa_Europa
6237,"Glenn Miller Story, The (1953)",http://dbpedia.org/resource/The_Glenn_Miller_Story
6238,Green Card (1990),http://dbpedia.org/resource/Green_Card_(film)
6239,Journey to the Center of the Earth (1959),http://dbpedia.org/resource/Journey_to_the_Center_of_the_Earth_(1959_film)
6241,Pauline at the Beach (Pauline à la Plage) (1983),http://dbpedia.org/resource/Pauline_at_the_Beach
6242,Ringu (Ring) (1998),http://dbpedia.org/resource/Ring_(film)
6244,Salaam Bombay! (1988),http://dbpedia.org/resource/Salaam_Bombay!
6245,Sweet Charity (1969),http://dbpedia.org/resource/Sweet_Charity_(film)
6246,Talent for the Game (1991),http://dbpedia.org/resource/Talent_for_the_Game
6249,Boat Trip (2003),http://dbpedia.org/resource/Boat_Trip_(film)
6250,Dreamcatcher (2003),http://dbpedia.org/resource/Dreamcatcher_(2003_film)
6251,Piglet's Big Movie (2003),http://dbpedia.org/resource/Piglet's_Big_Movie
6252,View from the Top (2003),http://dbpedia.org/resource/View_from_the_Top
6254,"Awful Truth, The (1937)",http://dbpedia.org/resource/The_Awful_Truth
6263,Basic (2003),http://dbpedia.org/resource/Basic_(film)
6264,"Core, The (2003)",http://dbpedia.org/resource/The_Core
6265,Head of State (2003),http://dbpedia.org/resource/Head_of_State_(2003_film)
6266,What a Girl Wants (2003),http://dbpedia.org/resource/What_a_Girl_Wants_(film)
6267,Assassination Tango (2002),http://dbpedia.org/resource/Assassination_Tango
6268,Raising Victor Vargas (2002),http://dbpedia.org/resource/Raising_Victor_Vargas
6269,Stevie (2002),http://dbpedia.org/resource/Stevie_D
6270,Akira Kurosawa's Dreams (Dreams) (1990),http://dbpedia.org/resource/Dreams...Do_Come_True!
6271,Day for Night (La Nuit Américaine) (1973),http://dbpedia.org/resource/Day_for_Night_(film)
6273,In a Lonely Place (1950),http://dbpedia.org/resource/In_a_Lonely_Place
6279,"Good Thief, The (2002)",http://dbpedia.org/resource/The_Good_Thief_(film)
6280,"Man Apart, A (2003)",http://dbpedia.org/resource/A_Man_Apart
6281,Phone Booth (2002),http://dbpedia.org/resource/Phone_Booth_(film)
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),http://dbpedia.org/resource/Cowboy_Bebop:_The_Movie
6285,Levity (2003),http://dbpedia.org/resource/Levity_(film)
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",http://dbpedia.org/resource/The_Man_Without_a_Past
6287,Anger Management (2003),http://dbpedia.org/resource/Anger_Management_(film)
6288,Better Luck Tomorrow (2002),http://dbpedia.org/resource/Better_Luck_Tomorrow
6289,Ghosts of the Abyss (2003),http://dbpedia.org/resource/Ghosts_of_the_Abyss
6290,House of 1000 Corpses (2003),http://dbpedia.org/resource/House_of_1000_Corpses
6291,Lilya 4-Ever (Lilja 4-ever) (2002),http://dbpedia.org/resource/Lilya_4-ever
6294,Bulletproof Monk (2003),http://dbpedia.org/resource/Bulletproof_Monk
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),http://dbpedia.org/resource/Chasing_Papi
6296,"Mighty Wind, A (2003)",http://dbpedia.org/resource/A_Mighty_Wind
6297,Holes (2003),http://dbpedia.org/resource/Holes_(film)
6298,Malibu's Most Wanted (2003),http://dbpedia.org/resource/Malibu's_Most_Wanted
6299,"Winged Migration (Peuple migrateur, Le) (2001)",http://dbpedia.org/resource/Winged_Migration
6300,Flickering Lights (Blinkende lygter) (2000),http://dbpedia.org/resource/Flickering_Lights
6301,Straw Dogs (1971),http://dbpedia.org/resource/Straw_Dogs_(1971_film)
6302,Beginning of the End (1957),http://dbpedia.org/resource/Beginning_of_the_End_(film)
6303,"Andromeda Strain, The (1971)",http://dbpedia.org/resource/The_Andromeda_Strain_(film)
6305,Fahrenheit 451 (1966),http://dbpedia.org/resource/Fahrenheit_451_(1966_film)
6306,I Am Trying to Break Your Heart (2002),http://dbpedia.org/resource/I_Am_Trying_to_Break_Your_Heart:_A_Film_About_Wilco
6308,Legal Eagles (1986),http://dbpedia.org/resource/Legal_Eagles
6310,Memories of Me (1988),http://dbpedia.org/resource/Memories_of_Me
6313,Sibling Rivalry (1990),http://dbpedia.org/resource/Sibling_Rivalry_(film)
6314,Undercover Blues (1993),http://dbpedia.org/resource/Undercover_Blues
6315,Wildcats (1986),http://dbpedia.org/resource/Wildcats_(film)
6316,"Wiz, The (1978)",http://dbpedia.org/resource/The_Wizard_(film)
6319,"My Father the Hero (Mon père, ce héros.) (1991)",http://dbpedia.org/resource/My_Father_the_Hero_(1991_film)
6320,Scenes from a Mall (1991),http://dbpedia.org/resource/Scenes_from_a_Mall
6322,Confidence (2003),http://dbpedia.org/resource/Confidence_(1933_film)
6323,Identity (2003),http://dbpedia.org/resource/Identity_Unknown_(1945_film)
6324,It Runs in the Family (2003),http://dbpedia.org/resource/It_Runs_in_the_Family_(2003_film)
6327,"Decade Under the Influence, A (2003)",http://dbpedia.org/resource/A_Decade_Under_the_Influence_(film)
6329,Manic (2001),http://dbpedia.org/resource/Manichilanka
6330,People I Know (2002),http://dbpedia.org/resource/People_I_Know
6331,Spellbound (2002),http://dbpedia.org/resource/Spellbound_(1941_film)
6332,"Lizzie McGuire Movie, The (2003)",http://dbpedia.org/resource/The_Lizzie_McGuire_Movie
6333,X2: X-Men United (2003),
6334,Blue Car (2002),http://dbpedia.org/resource/Blue_Car
6335,"Dancer Upstairs, The (2002)",http://dbpedia.org/resource/The_Dancer_Upstairs_(film)
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),http://dbpedia.org/resource/Marooned_in_Iraq
6337,Owning Mahowny (2003),http://dbpedia.org/resource/Owning_Mahowny
6338,Daddy Day Care (2003),http://dbpedia.org/resource/Daddy_Day_Care
6339,"Man on the Train (Homme du train, L') (2002)",http://dbpedia.org/resource/Man_on_the_Train_(2011_film)
6341,"Shape of Things, The (2003)",http://dbpedia.org/resource/The_Shape_of_Things
6342,"Trip, The (2002)",http://dbpedia.org/resource/The_Trip_(1967_film)
6344,101 Reykjavik (101 Reykjavík) (2000),http://dbpedia.org/resource/101_Reykjavík
6345,"Chorus Line, A (1985)",http://dbpedia.org/resource/A_Chorus_Line_(film)
6347,Beat Street (1984),http://dbpedia.org/resource/Beat_Street
6348,Breakin' 2: Electric Boogaloo (1984),http://dbpedia.org/resource/Breakin'_2:_Electric_Boogaloo
6349,Breakin' (1984),http://dbpedia.org/resource/Breakin'
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),http://dbpedia.org/resource/Castle_in_the_Sky
6357,High Society (1956),http://dbpedia.org/resource/High_Society_Blues
6358,Kiss Me Kate (1953),http://dbpedia.org/resource/Kiss_Me_Kate_(film)
